track_id,artists,album_name,track_name,popularity,duration_ms,danceability,key,acousticness,liveness,tempo,track_genre
1g4C1BrGd4O1Dt5y0xue96,Culture Shock,Sequence,Renaissance (Edit),51,209549,0.458,1,0.0573,0.172,173.882,drum-and-bass
2cs4ppEftLQDyxbtjPAYyG,Maria Rita,O Samba Em Mim (Ao Vivo Na Lapa),Cara Valente - Ao Vivo Na Lapa,38,280508,0.603,9,0.442,0.871,89.369,samba
5K6Ssv4Z3zRvxt0P6EKUAP,Galantis;David Guetta;Little Mix,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),79,183725,0.595,1,0.216,0.0608,124.111,electro
29mVc6JEoHcHrTzJGSTuz0,Nightwish,Imaginaerum (The Score),Orphanage Airlines,21,274240,0.144,5,0.556,0.116,75.915,opera
0BZW5HA4Iw85L02qej9RPJ,DUDA BEAT,Sinto Muito,Bolo de Rolo,44,233661,0.637,0,0.124,0.201,140.007,funk
5phE1igsuw7TfOm07L5Ih8,Salserin,Entre Tu Y Yo,Tu Eres La Que Amo,28,275226,0.631,7,0.541,0.0395,170.068,salsa
7ChU9YePBc2Dbwm2YicNXR,Marshall Jefferson;Roy Davis Jr.;Umosia,Love Don't Let Me Down,Love Don't Let Me Down - Primal Auto Soul Mix,4,364760,0.74,10,0.185,0.0454,119.993,chicago-house
1uQo8gIQWJGrY6wZLReyUP,Eric Prydz;Empire of the Sun,Fiesta portatil,We Are Mirage,0,379500,0.557,4,0.000513,0.494,127.944,edm
7DkJ3PlM3ua03RDH1jJaKo,Maelo Ruiz,Inolvidables,Regálame una Noche,27,276346,0.672,9,0.174,0.09,87.102,salsa
33Yl7zo5qhJXgvO4VsAQTs,Maria Bethânia,Mar De Sophia,Canto de Oxum / Inscrição,45,314026,0.424,4,0.898,0.11,104.472,mpb
4k6KS2c3N2ifY0HUCtD4tL,Justin Quiles;Robin Schulz,Pop Brandneu,AEIOU,0,161880,0.689,5,0.0493,0.232,126.108,latin
5jQXOC8ShgkFMahTEYPoQq,Elton John;Britney Spears,Hold Me Closer (Joel Corry Remix),Hold Me Closer,52,202245,0.665,0,0.0854,0.185,126.042,piano
1L4ogWrxaJtEiZhH2OR2ld,Chad Daniels,Busy Being Awesome,Class Reunion,26,91346,0.56,10,0.8,0.647,149.051,comedy
2AHKsVXN6BjBO8SEVX6cBC,Anson Seabra,Songs I Wrote in My Bedroom,Broken,63,305675,0.481,6,0.956,0.154,98.979,songwriter
2JUqYobT8NvARdPmc4ES2x,Frank Ocean,Blonde,Good Guy,64,66786,0.525,0,0.983,0.12,107.007,soul
3E3SMSm6FMRA9gkpaFRFrC,Stephen Sanchez,"What Was, Not Now",Love Life,53,218533,0.557,8,0.658,0.165,135.064,songwriter
1Qrbt9jn7sxEiq1dQQpfiZ,Lucio Demare;Juan Carlos Miranda,Al Pasar,Mañana Zarpa un Barco,16,202266,0.697,7,0.917,0.135,115.993,tango
499SvLeXfMRLhi6BSrPU3Y,Vundabar,Gawk,Oulala,59,264346,0.394,9,0.174,0.139,81.922,garage
3ojhxVHTQzpKDK9RpINaRy,Kacey Musgraves;Lana Del Rey,Christmas 2022,I'll Be Home For Christmas - From The Kacey Musgraves Christmas Show,0,132108,0.469,5,0.829,0.71,139.592,country
60wxK3idlzc3lykP8cYZ2l,Gabrielle Aplin,Dear Happy,My Mistake,51,265386,0.47,6,0.799,0.119,145.902,acoustic
7zt1ItwlfYfNVZTCApNlls,Everything But The Girl,Eden (Deluxe Edition),The Spice of Life - 2012 Remaster,22,210533,0.471,0,0.826,0.161,204.039,trip-hop
6HwJqelkpBmZrgheR9TMZz,Brujeria,Raza Odiada,Almas De Venta,25,131493,0.239,1,0.000363,0.319,95.544,death-metal
6UWoFIFeMHBwBoMT06mZPF,Kristin Chenoweth,Wicked,"Dear Old Shiz - From ""Wicked"" Original Broadway Cast Recording/2003",22,86213,0.387,3,0.968,0.143,116.294,show-tunes
72kjJq1k5ki32RBxu1TF3j,Cole Swindell,Country Car Hits,She Had Me at Heads Carolina,2,206106,0.607,8,0.124,0.332,134.944,country
6n59WaykQ1wvFJNti0N4jd,Angband,Saved from the Truth,Saved from the Truth,0,359960,0.32,8,0.00372,0.453,154.324,iranian
3MJd5S8ZIUp19dVvKxgNoe,Deuter,Koyasan: Reiki Sound Healing,Lovesong from the Mountains,53,478520,0.184,2,0.894,0.103,64.248,new-age
4ezDg7oxLnwj53tSi3AIoN,Saxity,Romantic Ocean,Picasso,27,251428,0.563,8,0.315,0.127,104.993,deep-house
5ckwwuTYWo41EfBxwVh4PV,neguse.,「ハッピーな暮らし」,最愛,39,193226,0.426,11,0.0985,0.661,183.876,j-pop
476V2d6iA2tWXgQboKmTtA,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Father And Son,73,221120,0.495,7,0.541,0.0996,136.243,singer-songwriter
4VX39ulMXYlgBivW2UHdze,Desmond Dennis,Desmond Cool Jams,Brush Your Teeth,9,173798,0.765,10,0.517,0.35,127.823,kids
7lFzS8uBjpXckGjQQcpJrW,MY FIRST STORY,ANTITHESE,不可逆リプレイス,55,231000,0.502,2,0.000143,0.54,99.955,hardcore
67nzOrlRPjrQuKKnBScUvd,A Day To Remember,Homesick (Special Edition),"I'm Made Of Wax, Larry, What Are You Made Of? - Live In Switzerland",26,200800,0.254,5,0.00189,0.358,164.025,metalcore
16WngPBW0UBCNILvwPjldQ,Tony Dize;Yandel,Última Misión Reggaeton,Permitame,0,185013,0.63,8,0.0291,0.159,214.024,reggaeton
4i4yd6kbdea6vJdTa516dk,Norah Jones,Holiday Tunes 2022,Christmas Calling (Jolly Jones),0,200461,0.43,8,0.463,0.0928,143.912,j-pop
4Mdl92lDR0ZlXHyqxKCV2B,Serpentor,Privación Ilegítima de la Libertad,Controlando la Nación,19,287586,0.29,2,1.84e-05,0.302,161.377,heavy-metal
6oNVWNr2cwOboDGFDYa7RE,Ingrid Andress,Happy Country Christmas,Christmas Always Finds Me,0,200662,0.386,0,0.928,0.116,94.166,country
6qVA1MqDrDKfk9144bhoKp,Acil Servis,Küçük Adam,Bebek,38,319933,0.486,5,0.00446,0.369,120.095,turkish
31tqdc6hO91Byv18aRLhNE,Trick James,Nightmare Hills,Suicide Letter 2,55,177606,0.709,4,0.623,0.547,82.999,emo
16LSXbobYBqw92c8DDEfS1,Andrea Roma;Leusin,Still Loving (Martin Roth Interpretation),Still Loving,44,218536,0.856,7,0.407,0.244,123.04,minimal-techno
5QT13TE0vN29dYa8Ifkz0A,Leeland;TAYA,Heart & Flesh,Heart & Flesh,55,431520,0.27,2,0.269,0.0995,131.876,world-music
3Ws4h8IcE1VJHWebd1Awjo,Proem,Socially Inept,Socially Inept,8,245386,0.186,0,0.496,0.102,90.056,idm
0nOybOuKNsSFg1NDHO67MF,Christopher Titus,Neverlution!,Neverlution,24,153333,0.615,3,0.915,0.864,117.299,comedy
15ocCvf4JiWCna8AGCrdyH,Osho Jain,Wahaan,Hichkiyaa,45,67500,0.508,1,0.682,0.0887,127.548,singer-songwriter
2um954iMDqf8fot5iNtjMs,Rik Gaynor,Kids That's A Party!,Combine Harvester - Remix,8,209658,0.906,8,0.0517,0.338,120.031,kids
75CDuNCwcUf4CpOCIGyikr,The Jackson 5,The Very Best Christmas Songs 2022,I Saw Mommy Kissing Santa Claus,0,181360,0.582,3,0.29,0.797,128.89,soul
1dtTRXifeGC51adYy0902s,Yung Bae;bbno$;Billy Marchiafava,Bad Boy,Bad Boy,62,187570,0.861,1,0.032,0.0706,118.04,funk
4WiJQ2l2sApSLv6bF0Zgjn,Anuradha Paudwal,"Anuradha Paudwal Songs, Vol.1",Main Duniya Bhula Doonga,49,318407,0.356,9,0.742,0.324,156.614,k-pop
3HsJKNm2Lkydz57GlnG5kE,Josh Johnson,# (Hashtag),Sitting and Thinking,20,169396,0.56,2,0.86,0.897,92.403,comedy
41fP4gludSeg5kZqGP02g9,Joaquín Rodrigo;Julian Bream;Sir Simon Rattle;City Of Birmingham Symphony Orchestra,50 Best Romantic Classics,"Rodrigo: Concierto de Aranjuez: II. Adagio (Excerpt, Opening)",21,286893,0.321,11,0.958,0.297,127.956,guitar
3EFb1qDgIqf9MegIryKtDj,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,"Monday, Monday - Single Version",61,208293,0.488,1,0.742,0.57,109.853,psych-rock
7yB4fKatOL8FU0mQqRImHU,David Pabon,En el chante con salsa,Aquél Viejo Motel,30,308866,0.649,2,0.587,0.107,91.213,salsa
322TxW77VZdX9gHynK5Xue,Ritviz,Mimmi,Aaj Na,63,193425,0.659,11,0.106,0.107,84.761,pop-film
4uSYnxjz5AQlCGelseiFFV,The Magnetic Fields,Holiday,In My Car,18,176986,0.376,5,0.317,0.427,126.672,club
5d6cQDjQFHKdUamJwXMlk8,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,FELIZ CUMPLEAÑOS,La Llevo Al Cielo,2,254920,0.795,9,0.105,0.172,170.023,latin
5tc5uPw6UqvC0N2fF5jzXI,Lifafa,Jaago,Jaago,38,260500,0.43,5,0.552,0.298,129.898,electronic
7HYJqAMbKDJYRyEfUGOCBB,BTS,Love Yourself 結 'Answer',I'm Fine,68,240339,0.511,11,0.00852,0.346,87.605,k-pop
5muyMixMNLGeL31Ohi17rN,Punch Brothers,Hell on Church Street,One More Night,29,109254,0.548,7,0.848,0.144,73.796,bluegrass
6087zQEvQopjLV4Nzau43H,Wilson Simonal,Retratos,Sá Marina,43,201360,0.582,11,0.553,0.122,118.894,mpb
6QSOIejoVt6sFkPHL4JGb5,Hammock,Far Cry 5 Presents: We Will Rise Again (Original Game Soundtrack),Now He's Our Father (Reinterpretation),33,317487,0.0688,0,0.792,0.114,75.48,guitar
3OC2C8IpFhbUJTeMe55QYn,ENHYPEN,MANIFESTO : DAY 1,ParadoXXX Invasion,72,187490,0.727,1,0.0298,0.334,94.952,anime
5jo7iW8CAGWWTrImvn8Ynh,Wu Bai,秋日思念絮語,深秋的祝褔,0,297746,0.556,2,0.884,0.126,80.754,mandopop
22TH1OxsH8NRbC5wHBuV9H,Jóhann Jóhannsson;Joan La Barbara,Classical Running,"Heptapod B - From ""Arrival"" Soundtrack",0,222084,0.561,10,0.784,0.0918,125.695,ambient
3xeQe1BX3QCWuW32t48yRC,Flicts,Singelos Controntos,Desmascarar Sua Bandeira,32,262768,0.458,8,0.000207,0.147,104.468,hardcore
2UK4qw712yzFh8vYYJGv2B,Rammstein,Zeit,Schwarz,64,258108,0.559,10,0.0534,0.135,127.008,industrial
5j4kHNz5syQBR9Jfv3hwbb,Ricardo Iorio,Avivando La Llama De La Ley Natural,Para Que No Caigas,22,170277,0.334,9,0.153,0.46,145.328,heavy-metal
2M5t4tdhZ9W3Eys2HDCjbY,FKA twigs;The Weeknd,On Chill - Rap & RnB,tears in the club,0,196760,0.616,8,0.194,0.0731,167.99,alternative
7bvGIJWvOwCc1VOr9Lkwn7,James Hand,Shadow On The Ground,Floor To Crawl,26,169000,0.64,9,0.725,0.0892,126.888,honky-tonk
5Lub3JBkk9adIl7J6jLk6J,Jairo Vera,Pa K Te Enamore,Se Trepa,47,161737,0.738,3,0.00963,0.153,91.98,reggaeton
6IujLG0qZPjRKdMH5UjA4Q,Peter Wackel;Chriss Tuxi,Karneval Klassiker,Joana,0,204386,0.763,2,0.174,0.176,126.043,disco
46FPub2Fewe7XrgM0smTYI,Morcheeba,Parts of the Process,Undress Me Now,17,203773,0.576,7,0.7,0.16,95.484,trip-hop
5cY5o3LJZpC7K7p4pyAn8n,Beatsteaks,23 Singles,Summer,38,206853,0.333,1,0.000343,0.357,91.778,punk-rock
6VR67hW1E1qUevxEAhBm9f,BOØWY,"""GIGS"" CASE OF BOφWY COMPLETE (Live From ""Gigs"" Case Of Boowy / 1987)","FUNNY BOY - FROM ""GIGS"" CASE OF BOOWY",35,256213,0.233,9,0.00852,0.507,162.823,rockabilly
1QpSeLx3XbPAyjYAAe12w0,Metrik;Grafix,Overdrive / Parallel (VIP),Overdrive,48,281379,0.434,1,0.00142,0.931,173.982,drum-and-bass
6SOW1rdiCnxY64Fp89DluQ,Meshuggah,Immutable,The Abysmal Eye,50,295786,0.317,1,2.62e-06,0.293,175.018,death-metal
4IJ011JrNpjcndXCGH854X,Markus Becker;Jörg Lück,Düdeldü,Düdeldü (Original Mix),23,238333,0.761,11,0.00629,0.02,135.059,party
12Tz3nIzkAgfuctmugT8is,Aline Barros,Aline Barros e Cia,A Oferta da Viuvinha,38,189799,0.673,2,0.0728,0.181,153.984,gospel
7pXmtwVyhjReFkbb5MiEn0,Daniela Rathana,REGNIG DAG,Full av mig själv,0,199812,0.488,9,0.0421,0.242,71.378,swedish
0CkwGzywZ3js4Hcmb0RkQn,twocolors,Mega Hits Autumn/Fall 2022,Heavy Metal Love,3,132000,0.768,5,0.194,0.121,125.029,edm
7EsVGqMKR6ZpGTIoeITKPj,Becky Hill;Just Kiddin,EDM Hits,Losing - Just Kiddin Remix,0,369611,0.738,8,0.000152,0.0651,120.017,dance
2dxdzWwLl3nP0SZImUK2A0,Ñejo & Dalmata,Reggeaton Imperdible,Pasarela,0,227466,0.798,7,0.0985,0.178,95.004,latin
2xRdvPX2IrKELYj9WvshTp,Vadim Kozin,Velikie ispolniteli Rossii XX veka: Vadim Kozin (Deluxe Version),"No ja znaju, ty ljubish' drugogo",0,164000,0.488,0,0.981,0.116,130.864,romance
028odW9VHEdtpcVVMxMs75,"Steve ""Silk"" Hurley;Risse",House Train (S&S Remixes),House Train - Steve Silk Hurley's Original House Mix,11,429471,0.79,7,0.00248,0.127,119.04,chicago-house
7EjatvVN2Y2GjpvKSyWJR4,Pritam;KK,Life In A Metro (Original Motion Picture Soundtrack),Alvida,54,338586,0.287,2,0.593,0.11,84.015,indian
1xddmaN7Ivc2SQ940oBskZ,ILLENIUM;Matt Maeson,Heavenly Side,Heavenly Side,51,240000,0.442,2,0.0129,0.0917,134.176,dubstep
1i6N76fftMZhijOzFQ5ZtL,Talking Heads,Talking Heads '77 (Deluxe Version),Psycho Killer - 2005 Remaster,78,261413,0.721,2,0.0708,0.127,123.118,funk
7JIuqL4ZqkpfGKQhYlrirs,Paramore,Brand New Eyes,The Only Exception,74,267653,0.452,4,0.144,0.143,137.715,punk
73rQVihYf9bPXflrJiesqF,Kemuel,Ressuscitou (Resurrecting) [Kemuel Nation],Ressuscitou (Resurrecting) [Kemuel Nation],36,491000,0.413,1,0.326,0.116,148.055,groove
0FnNvh5Azabpbfb7xSmZpj,Currents,The Way It Ends,Monsters,53,212308,0.474,4,0.00035,0.401,100.918,death-metal
6tilCYbheGMHo3Hw4F22hF,Lafayette Leake,"Easy Blues (France, 1978) [Blues Reference]",Short Dressed Woman,49,252133,0.767,10,0.237,0.0853,110.932,piano
6Dt4xgUvH2sLJcgiOR8nd8,Camilo Séptimo;Samantha Barrón,Ciclones,Ciclones,44,240880,0.599,8,0.501,0.124,90.072,alt-rock
66SMBF4FMwfAjUYzZfvkgk,Nobukazu Takemura,Hoshi No Koe,Stairs in Stars,10,256973,0.628,3,0.963,0.118,160.081,idm
1WqKCdqgzthIO1MpBq76Bv,Sergei Prokofiev;Chicago Symphony Orchestra;Claudio Abbado,Classical Christmas,"Lieutenant Kijé, Symphonic Suite, Op. 60: IV. Troïka",0,164000,0.375,2,0.963,0.128,77.903,classical
5wyauejnMiKDBnj77HIkVe,Hans Zimmer;Orchestra,Hans Zimmer: Epic Scores,Journey to the Line [The Thin Red Line],15,593773,0.173,9,0.397,0.824,114.733,german
1YhZbKOU47hnRb2q8LOHKH,Killing Joke,Killing Joke,The Death & Resurrection Show,47,415160,0.567,7,0.00157,0.124,100.016,goth
27kGlAZVLGtgbWSuCbxXge,Yoshihisa Hirano,TVアニメ「HUNTER×HUNTER」オリジナル・サウンドトラック,奇術師のバイレ,51,66946,0.734,7,0.679,0.258,116.982,anime
5IDp1BzLcYV4s5yEHBOnuY,Nat King Cole,Heilig Abend,O Tannenbaum - Remastered 1999,0,180200,0.25,3,0.811,0.199,90.001,jazz
4opYPZ5qVQcwzs5Ty8SENc,Hocico,Sangre Hirviente,Sucios Pensamientos,21,327000,0.446,9,0.0769,0.444,180.046,industrial
1GjRIaC1VRaPw8cl5CAjuF,Sunidhi Chauhan;Devi Sri Prasad,"Saami Saami (From ""Pushpa The Rise Part - 01"")","Saami Saami (From ""Pushpa The Rise Part - 01"")",64,227160,0.837,5,0.53,0.174,139.894,pop-film
2ubHoHRIiw6GZdSuPSmxJL,The Red Chord,Clients,Blue Line Cretin,14,147253,0.228,8,0.000106,0.363,79.748,grindcore
0J2JTPApiX3X43AhwP3G4w,Sylvia Salustti,Enrolados (Trilha Sonora Original),Quando a Minha Vida Vai Começar? - Reprise 1,34,109466,0.37,4,0.93,0.326,105.458,disney
6I2nFOossXmYOmCnvuDHKi,Trazendo a Arca,10 Anos (Edição Comemorativa),Abro Mão,28,422693,0.446,6,0.195,0.141,123.781,groove
7sKPbqAPAP4llKXGEXqCaH,Wiser Noise,Delta Sinus Noise Pad,Delta Sinus Noise Pad,60,124087,0.14,6,0.85,0.115,68.55,sleep
5DrikCrFK2V1F7NtEBqSXO,Siloé,La Verdad,La Verdad,60,157964,0.611,9,0.734,0.0629,117.143,spanish
2GmDKB7skBipPXBBkM0RBt,Meghdhanush,Kehvu Ghanu - Single,Kehvu Ghanu,44,262500,0.56,2,0.525,0.104,140.044,folk
17IidG1HMhzJ7hee4uOikv,S.H.E,Forever 新歌 + 精选,触电,43,261506,0.611,7,0.182,0.143,179.34,mandopop
2LAbwhtxSdxvOjQRSNdVmF,Kavinsky,Halloween 2022,Rampage,0,175653,0.44,5,0.0124,0.346,111.1,alternative
0xCaQb8CfEuBCBZANmpf5b,Jhayco;KAROL G;Haze,Perreo Tenebroso Vol. 1,Deséame Suerte,0,208160,0.723,4,0.189,0.107,94.024,reggaeton
0MNMTMcvctrTAjf1I378ra,Full Of Hell,Full of Hell & Merzbow,Mute,17,33286,0.2,6,0.0,0.828,56.228,grindcore
42GuKw49pPxNAkIhWGwgFs,Arctic Monkeys,The Car,Body Paint,0,290584,0.556,7,0.568,0.0774,143.327,garage
1FRFgyPNuqfXIRYlCJ1kwR,Seven Lions;Fiora,Days To Come EP,Days to Come (feat. Fiora),44,284262,0.467,0,0.117,0.186,139.995,dubstep
5LgTDoAcI7S4Cp6g1XRq7L,Rolf Zuckowski,Rolfs fröhlicher Familientag,Ohne dich,29,184666,0.643,7,0.834,0.0899,165.608,children
2xfDn2qd2aJpa8SVXEkBko,Exciter,The Dark Command,Aggressor,21,212533,0.257,4,3.19e-05,0.0624,152.167,black-metal
5dkXVqSVgoThf6YwgiORMz,Videoclub,Euphories,What Are You so Afraid Of,45,147573,0.559,0,0.213,0.135,105.048,synth-pop
0fWkWSpXp1V8nWslbA25Sg,XXXTENTACION,A GHETTO CHRISTMAS CAROL,hate will never win,60,104071,0.648,10,0.817,0.108,88.577,emo
3AcMDsHW30eDnGjDfiqCLS,Justin Bieber,Christmas Day Chill,Mistletoe,0,183066,0.623,6,0.475,0.0862,161.948,pop
4BRlQ27PLKJtgnWGFISxOM,Bishop Briggs,Helloween Party,Dead Man's Arms,1,245173,0.535,2,0.233,0.0993,134.577,alt-rock
6SrwmS9G3gI3cGNUqv6QzV,Armin van Buuren,"Feel Again, Pt. 1",Let You Down,56,210476,0.572,10,0.0104,0.205,125.998,progressive-house
5CPSCmZBxiVgQlOuiCX7b4,Tiësto,Miss You,The Business,0,164000,0.798,8,0.414,0.112,120.031,trance
6Xxdh2TJxj86kpgQ1gR9Ai,Bombo Rosa,Make It Bang,Make It Bang,16,272125,0.782,8,0.00036,0.119,127.018,breakbeat
3F6jR2NYuZorGnPi5osOFX,Piano Genie,The Little Mermaid,Under the Sea - Reprise,22,37368,0.452,10,0.994,0.113,169.757,disney
0WTCo2nNtSRCrGCiQuZO8d,Sohodolls,Ribbed Music for the Numb Generation,Bang Bang Bang Bang,64,181640,0.725,10,0.543,0.106,94.008,electronic
0pjFg3uppmooqP1yqPBhZk,Kav Verhouzer;Madism;imallryt,Hooked,Hooked,53,167213,0.654,0,0.125,0.0838,122.017,deep-house
7egnrHJAANlNymbrmQNKcG,Breaking Benjamin,Ember,The Dark of You,55,252613,0.487,2,0.202,0.11,97.083,grunge
60xdLXU4rTPmPTPrfelJDf,Mandrill,Mandrill Is,I Refuse To Smile,18,247760,0.544,4,0.205,0.193,87.557,afrobeat
3Jslv9Zm593bZHzoYYOzCP,Foy Vance,Human - Best Adult Pop Tunes,She Burns,0,229226,0.73,4,0.718,0.0985,124.899,songwriter
66rH0YhjRwi2JUhjRKWqoT,Yonder Mountain String Band,Elevation,40 Miles from Denver,39,226586,0.631,7,0.81,0.272,108.004,bluegrass
752n4jKSMASefgd8MpEqq5,Rufus Wainwright,Sad Covers 2022,Hallelujah,2,249026,0.273,9,0.885,0.105,72.124,songwriter
4B7BMeAQxw5FrZlryfSwzq,Allen Watts,ASOT 1090 - A State Of Trance Episode 1090,Dynamo (ASOT 1090),40,163770,0.351,3,3.77e-05,0.204,137.927,progressive-house
3N7GbP3BJJIv2QRXZRJBJM,Vybz Kartel,Like Xmas,Good Night,23,216270,0.821,1,0.303,0.154,90.989,j-dance
2BPrkxZ7JBCwTzyGyJyNaQ,La BOA,La Bestia,Vuelo Antillano,18,266986,0.771,9,0.0142,0.319,107.975,afrobeat
6ZiPlvGWMRVA2CB3A6iGod,Yuvan Shankar Raja,"Voice of Yuvanshankar Raja, Vol. 2","Kaadal Endral (From ""Goa"")",45,87133,0.638,0,0.923,0.151,129.939,k-pop
1ytsxlw6P6gsCc3RrYweyj,Parachute,Wide Awake,Lonely With Me,51,218813,0.589,7,0.0479,0.116,87.013,acoustic
1bsSaYmy0vOUH8tux2hAYV,From Overseas,Looking at the World Through a Window,Looking at the World Through a Window,51,385000,0.142,4,0.906,0.0751,101.366,guitar
6xcJyGpfZbuuiequtnlKt4,Travis Scott,ASTROWORLD,BUTTERFLY EFFECT,56,190557,0.764,11,0.053,0.114,140.963,house
4YjKwvKBYxjoOo23PVWlxF,Alvaro Diaz,Alternativo diferente latino,Ramona Flowers,0,181240,0.665,0,0.0776,0.0754,138.001,latin
416BxG9416xVKVQrdXDfAf,The Plimsouls,Beach Town Confidential: Live at the Golden Bear 1983,Oldest Story In The World,27,217106,0.415,2,0.557,0.717,126.598,power-pop
4fhLBWSTK9UeGiDQST7bxP,Lill Lindfors,Du är det varmaste jag har,Rus,35,241413,0.684,7,0.445,0.11,118.446,swedish
5A2VY74odRFW9gVnFo1CRE,Jonny Greenwood,Spencer (Original Motion Picture Soundtrack),Spencer,41,103093,0.243,2,0.983,0.117,112.454,ambient
4ATJnsY7mjoEbvsTjKaUVp,Massive Attack,90's Music Grandi Successi,Teardrop,0,330773,0.615,11,0.0173,0.135,76.996,trip-hop
3iXckjcziBevm1gZSBU3EK,Zhanna Bichevskaya,"Zhanna Bichevskaja poet pesni Ieromonakha Romana, Ch. 1",Rodnik,6,258481,0.383,5,0.808,0.089,101.993,romance
2FQorqYIuJWTdGALKW6dex,The Grogans,Just A Kid,Just A Kid,24,162614,0.397,2,0.094,0.177,169.345,garage
2K3areNeCsCI55wKupEhBW,Bewitcher,Cursed Be Thy Kingdom,Cursed Be Thy Kingdom,17,176746,0.295,4,2.72e-06,0.142,141.102,black-metal
6I7GpxOjlDzO1Iur14FEfy,Os Paralamas Do Sucesso,Arquivo,Óculos,43,219213,0.533,4,0.0868,0.0661,181.372,mpb
16qpwUfKEa6FImzuRv6y4C,Los Indios Tacunau,Grandes Exitos,Del Algarrobo al Ombu,30,147426,0.545,8,0.876,0.0701,149.845,guitar
67pCz8WkXK61oV3omYvORZ,General Surgery,A Collection of Depravation,Pre-Bisectal Corrosive Immersion,13,111000,0.211,7,3.68e-05,0.103,107.083,grindcore
4zZQfvADXjFyW36bm7eDEu,The Panasdalam,Only Almarhum Ninja Can Stop My Tamborine,Nia,37,229880,0.633,7,0.00749,0.138,135.285,blues
7HGp3U5pJXhLnQmebeMaIY,Avail Hollywood,Old Skool Kinda Girl,Twenty Five and Up,37,256706,0.773,0,0.00499,0.0531,139.053,blues
0rFD2VyCIu2ToXbkvlsKJv,Melendi;Mau y Ricky,Likes y Cicatrices,La Boca Junta,60,228866,0.662,11,0.51,0.0677,154.966,spanish
7GuZED83VYeWCoXJPysg7e,Avantasia;Ralf Scheepers,The Wicked Rule The Night,The Wicked Rule The Night,51,264946,0.29,10,2.17e-05,0.114,170.011,opera
7IcIQ8ocTbLpVDDqQAVf3H,Sabri Brothers,Kya Yehi Pyaar Hai (Original Motion Picture Soundtrack),Chaahton Ki Duniya,35,444000,0.332,7,0.239,0.188,78.985,folk
4voJGwEr7Uw54pr3RSRIsg,MEDUZA;James Carter;Elley Duhé;FAST BOY,Larga Vida al Electro,Bad Memories,4,148629,0.607,5,0.118,0.122,123.998,house
116H0KvKr2Zl4RPuVBruDO,Bad Bunny;Drake,MIA (feat. Drake),MIA (feat. Drake),79,210367,0.817,6,0.0141,0.099,97.062,latino
1CsYouzqkhwqLSz2frDwIA,The Outside Agency,Defqon.1 2022,Daze of Old - Chaotic Hostility Edit 4 Pandemonium,19,153600,0.631,0,0.00376,0.0716,99.939,happy
4NJgTHFLJKCu1Y4XVwlHKw,Kelly Lee Owens,Let It Go / Omen,Omen,18,242079,0.795,0,0.757,0.112,125.007,minimal-techno
1atdNj5crEBnrTvV9AI3WD,Roupa Nova,Vidavida,A Viagem,45,209186,0.502,9,0.692,0.0884,84.8,mpb
2Rmw7J0krEU75ffhkaK93D,Waterparks,FANDOM,I Miss Having Sex But At Least I Don't Wanna Die Anymore,66,133351,0.582,5,0.0763,0.351,73.954,punk-rock
5HmqzCeCdZFF20jqI6p73T,Modern Guns;Ijal Bulb,We Are Strangers After All,No Chance to Bloom,37,171213,0.246,1,0.00062,0.476,139.697,emo
2gMnCsDqB1CWYfLDctoILG,2 minutos,Amigos de lo Ajeno,Bienvenidos al Tren,34,160231,0.446,0,0.00169,0.315,100.954,ska
354j6LPNLlWsKvQJQuye0X,Raul Seixas,E-Collection,O carimbador maluco,46,140666,0.673,7,0.199,0.408,148.118,mpb
27wdyhxdHrmD73rP1m7qch,Ben Lukas Boysen;Sebastian Plano,Balance 030 (Mixed Version),A Greater Pattern - Mix Cut,10,106880,0.109,1,0.876,0.368,76.799,idm
5J89CMy1fDUEf73fi6KL9R,Cuco Sánchez,Viva México (Remastered),"Guitarras, Lloren Guitarras - Remastered",23,154573,0.608,7,0.938,0.0874,109.877,guitar
51dGpRXdXyODtrBj49OvE5,Ol' Dirty Bastard,The Hip Hop Collection,Shimmy Shimmy Ya,0,160666,0.743,0,0.0344,0.0716,96.238,alternative
67do51JLVgOHkbuqo0vDGO,Moodymann;Roberta Sweed;Norma Jean Bell;Pitch Black City,Black Mahogani,"Runaway (feat. Roberta Sweed, Norma Jean Bell & Pitch Black City)",32,708066,0.619,8,0.356,0.298,115.985,detroit-techno
02sas1xqIwRm7iWSoHDvKe,Prateek Kuhad,In Tokens & Charms,Oh Love,44,211193,0.633,7,0.29,0.0629,176.021,singer-songwriter
51deRrAMZpS7LwjawgZucg,Shabareesh Varma,Yennum Yellow (Cheer Songs of Kerala Blasters),Va Varika Va - Kerala Blasters Cheer Song,22,107192,0.639,1,0.164,0.101,129.973,malay
6PbhI4RX7jsbe8a8tHOwgi,Deekline;Ed Solo;General Levy;Benny Page,General Levy presents Welcome To The Jungle + Mix by Deekline & Ed Solo,VIP Sound - Benny Page Remix,11,250971,0.627,7,0.000943,0.21,174.979,breakbeat
